,Customer ID,Recency,Frequency,monetary,PurchaseRate,InactivityRatio,ProfitabilityScore,ExpectedRevenue30D,RetentionROI,RFM_Segment,RecommendedAction,ChurnLabel,AvgInterpurchaseDays,ActiveMonths,TenureDays,ChurnProbability,P_Alive,ChurnRisk,CLV_6M,PredictedPurchases_30D,CLV_Segment,RiskValueSegment
34,12380.0,22,11,9676.300000000001,0.0171875,0.034375,0.8630826811840762,453.5765625,427.9848681640625,Champion,Loyalty & Upsell,0,2.31,8,640,0.00013381448,0.9998662,Low Risk,1716.7508693486386,0.31,VIP,Protect
35,12381.0,5,5,1845.31,0.043478260869565216,0.043478260869565216,0.7283855052739028,481.38521739130437,450.4554253308129,Potential Loyalist,Loyalty & Upsell,0,1.31,4,115,0.00031867117,0.99968135,Low Risk,625.5000707316168,0.75,VIP,Protect
36,12383.0,185,5,1850.56,0.029940119760479042,1.1077844311377245,0.7142480435522286,332.43592814371254,-45.831417404711516,Lost,Loyalty & Upsell,0,1.68,5,167,0.012659203,0.9873408,Low Risk,480.3531656889045,0.27,High,Protect
37,12384.0,29,2,585.27,0.021739130434782608,0.31521739130434784,0.44667403878870365,190.84891304347826,120.69001654064272,Potential Loyalist,Loyalty & Upsell,0,3.54,2,92,0.00036275273,0.99963725,Low Risk,433.99602229416314,0.25,High,Protect
38,12385.0,379,1,1938.4,0.0,1.0,0.4277645457638653,0.0,-10.0,Lost,Growth Nurture,0,0.0,1,0,0.4218046,0.5781954,Medium Risk,-316.1081482491784,0.04,Low,Grow
39,12386.0,338,2,401.9,0.06896551724137931,11.655172413793103,0.44243790404899624,415.7586206896552,-4439.979785969084,Lost,Growth Nurture,0,3.22,2,29,0.46892413,0.53107584,Medium Risk,58.42283251686792,0.07,Mid,Grow
40,12387.0,415,1,143.94,0.0,1.0,0.11082000680503573,0.0,-10.0,Lost,Growth Nurture,1,0.0,1,0,0.561567,0.438433,Medium Risk,-292.62765850168546,0.04,Low,Grow
41,12388.0,16,8,3901.11,0.014134275618374558,0.028268551236749116,0.7787087444709084,206.7726148409894,190.92745258400032,Champion,Loyalty & Upsell,0,3.88,8,566,0.00013629225,0.9998637,Low Risk,997.8909050843263,0.35,VIP,Protect
42,12389.0,403,3,1433.33,0.011857707509881422,1.592885375494071,0.5701514120449133,169.9600790513834,-110.76684528738144,Lost,Immediate Incentive + Outreach,1,5.25,3,253,0.9310097,0.06899029,High Risk,317.77934474536846,0.09,High,Critical Retention
43,12390.0,80,1,549.84,0.0,1.0,0.2579789043892481,0.0,-10.0,Potential Loyalist,Growth Nurture,0,0.0,1,0,0.3797285,0.6202715,Low Risk,-959.2252228035655,0.14,Low,Grow
44,12391.0,22,6,2724.84,0.0093603744149766,0.0343213728549142,0.6946325280707724,127.52761310452418,113.15069034586656,Potential Loyalist,Loyalty & Upsell,0,2.41,4,641,0.00019723448,0.99980277,Low Risk,551.3601475007121,0.19,High,Protect
45,12392.0,591,1,234.75000000000003,0.0,1.0,0.15343654304185098,0.0,-10.0,Lost,Growth Nurture,1,0.0,1,0,0.5412997,0.4587003,Medium Risk,-214.70006789628448,0.03,Low,Grow
46,12393.0,72,6,2399.4500000000003,0.016853932584269662,0.20224719101123595,0.7231796529431779,202.20084269662922,151.30629024113117,Potential Loyalist,Loyalty & Upsell,0,3.34,5,356,0.0003179571,0.99968207,Low Risk,808.4054271546022,0.33,VIP,Protect
47,12394.0,64,2,1272.48,0.013071895424836602,0.41830065359477125,0.5205937393671316,249.50588235294117,135.13740868896576,Potential Loyalist,Loyalty & Upsell,0,5.88,2,153,0.0007684123,0.9992316,Low Risk,844.3708045390727,0.16,VIP,Protect
48,12395.0,19,15,4721.17,0.025728987993138937,0.032590051457975985,0.8709254848587955,242.9418524871355,225.02436501328373,Champion,Loyalty & Upsell,0,2.39,11,583,0.0001311014,0.99986887,Low Risk,974.7659334298164,0.61,VIP,Protect
49,12396.0,674,1,931.43,0.0,1.0,0.33036747192922766,0.0,-10.0,Lost,Growth Nurture,1,0.0,1,0,0.44958553,0.55041444,Medium Risk,-190.75370326993547,0.03,Mid,Grow
50,12397.0,36,2,2409.9,0.020202020202020204,0.36363636363636365,0.6283174549166383,730.2727272727273,454.7190082644628,Potential Loyalist,Loyalty & Upsell,0,0.79,2,99,0.00072718086,0.9992728,Low Risk,1596.6794154575114,0.23,VIP,Protect
51,12398.0,46,1,1635.6599999999999,0.0,1.0,0.40726437563797213,0.0,-10.0,Potential Loyalist,Growth Nurture,0,0.0,1,0,0.42871928,0.5712807,Medium Risk,-1249.6836494329425,0.18,Low,Grow
52,12399.0,119,7,1962.3,0.013333333333333334,0.22666666666666666,0.6957383463763185,112.13142857142857,76.71497142857143,Lost,Loyalty & Upsell,0,4.81,7,525,0.00018568072,0.99981433,Low Risk,460.78176450614603,0.27,High,Protect
53,12400.0,414,1,205.25,0.0,1.0,0.14003912895542703,0.0,-10.0,Lost,Growth Nurture,1,0.0,1,0,0.4175011,0.5824989,Medium Risk,-293.23262729679703,0.04,Low,Grow
54,12401.0,303,1,84.3,0.0,1.0,0.08428036747192924,0.0,-10.0,Lost,Growth Nurture,0,0.0,1,0,0.54202527,0.45797473,Medium Risk,-380.61059958989847,0.05,Low,Grow
55,12402.0,323,6,1256.9,0.01729106628242075,0.930835734870317,0.6480180333446751,108.66570605187322,-2.4842162961240435,Lost,Loyalty & Upsell,0,5.0,6,347,0.0021754382,0.99782455,Low Risk,208.61370548612206,0.17,High,Protect
56,12403.0,50,2,1019.36,0.004246284501061571,0.10615711252653928,0.43981796529431777,64.92738853503185,48.034884444264144,Potential Loyalist,Loyalty & Upsell,0,58.88,2,471,0.00034526025,0.9996547,Low Risk,203.22043133708473,0.08,High,Protect
57,12404.0,682,1,63.24,0.0,1.0,0.07892140183735966,0.0,-10.0,Lost,Growth Nurture,1,,1,0,0.6802497,0.3197503,Medium Risk,-188.72505324687504,0.03,Mid,Grow
58,12405.0,149,1,1710.39,0.0,1.0,0.4124532153793808,0.0,-10.0,Lost,Growth Nurture,0,0.0,1,0,0.33691943,0.6630806,Low Risk,-652.720042550108,0.09,Low,Grow
59,12406.0,22,5,6390.36,0.007407407407407408,0.03259259259259259,0.7324004763525008,284.016,264.75918222222225,Potential Loyalist,Loyalty & Upsell,0,4.08,5,675,0.00016467494,0.9998353,Low Risk,1435.1492322981585,0.18,VIP,Protect
60,12407.0,50,5,1708.1200000000001,0.02336448598130841,0.2336448598130841,0.6897329023477373,239.45607476635516,173.5083937461787,Potential Loyalist,Loyalty & Upsell,0,2.79,4,214,0.00048842316,0.9995116,Low Risk,878.774850362992,0.41,VIP,Protect
61,12408.0,33,8,4340.7699999999995,0.017204301075268817,0.07096774193548387,0.8011993875467847,280.0496774193548,250.1751841831425,Champion,Loyalty & Upsell,0,2.93,7,465,0.00012215292,0.99987787,Low Risk,1393.4859738872701,0.35,VIP,Protect
62,12409.0,79,7,23419.29,0.01440329218106996,0.16255144032921812,0.8367897243960531,1445.6351851851853,1200.6451036427375,Potential Loyalist,Loyalty & Upsell,0,1.84,6,486,0.00019065096,0.9998093,Low Risk,4929.497584169699,0.31,VIP,Protect
63,12410.0,309,3,1013.71,0.015544041450777202,1.6010362694300517,0.5415702619938756,157.57150259067356,-104.70618808558616,Lost,Loyalty & Upsell,0,4.95,2,193,0.105925374,0.8940746,Low Risk,294.7983040435647,0.07,High,Protect
64,12411.0,410,1,346.9,0.0,1.0,0.19715889758421232,0.0,-10.0,Lost,Growth Nurture,1,0.0,1,0,0.49640375,0.50359625,Medium Risk,-296.2954397519539,0.04,Low,Grow
65,12412.0,75,6,2596.93,0.01293103448275862,0.16163793103448276,0.710505273902688,167.9049568965517,130.76514705335907,Potential Loyalist,Loyalty & Upsell,0,3.67,6,464,0.0001442296,0.99985576,Low Risk,610.5187169253272,0.27,High,Protect
66,12413.0,67,4,999.45,0.011940298507462687,0.2,0.5479499829874107,89.50298507462688,61.60238805970151,Potential Loyalist,Loyalty & Upsell,0,6.68,4,335,0.002316154,0.9976838,Low Risk,334.58029867623964,0.23,High,Protect
67,12414.0,217,6,952.41,0.024390243902439025,0.8821138211382114,0.6303079278666213,116.14756097560975,3.692192147531234,Lost,Loyalty & Upsell,0,9.07,4,246,0.0005772447,0.9994227,Low Risk,198.0502167812816,0.18,High,Protect
68,12415.0,24,28,144458.37,0.055666003976143144,0.04771371769383698,0.9739707383463763,8615.80735586481,8194.715155982592,Champion,Loyalty & Upsell,0,0.53,15,503,0.00029067142,0.9997093,Low Risk,42365.13788599267,1.14,VIP,Protect
69,12416.0,657,1,202.56,0.0,1.0,0.1388057162300102,0.0,-10.0,Lost,Growth Nurture,1,0.0,1,0,0.4568549,0.54314506,Medium Risk,-195.481699960056,0.03,Mid,Grow
70,12417.0,3,20,6797.41,0.0273972602739726,0.00410958904109589,0.9046954746512419,279.34561643835616,268.1976207543629,Champion,Loyalty & Upsell,0,1.96,16,730,0.00014544647,0.99985456,Low Risk,1452.5785522075655,0.74,VIP,Protect
71,12418.0,113,4,2021.2,0.007736943907156673,0.218568665377176,0.6158472269479414,117.28433268858801,81.64965262319063,Lost,Loyalty & Upsell,0,5.11,4,517,0.00029775116,0.9997023,Low Risk,492.9539104225887,0.15,High,Protect
72,12419.0,386,2,503.01,0.07407407407407407,14.296296296296296,0.4729074515141205,558.9,-7441.299999999999,Lost,Low-Cost Campaign,1,1.12,2,27,0.78194165,0.21805835,High Risk,59.86358924025764,0.05,Mid,Low Priority Winback
73,12420.0,64,1,600.39,0.0,1.0,0.26861177271180675,0.0,-10.0,Potential Loyalist,Growth Nurture,0,0.0,1,0,0.398644,0.601356,Low Risk,-1076.878082057831,0.16,Low,Grow
74,12421.0,16,6,1098.6,0.012269938650306749,0.032719836400818,0.602356243620279,67.39877300613497,55.19349617975837,Potential Loyalist,Loyalty & Upsell,0,7.61,6,489,0.00021009071,0.9997899,Low Risk,349.0457515251461,0.29,High,Protect
75,12422.0,96,17,5231.8,0.0272,0.1536,0.8842803674719292,251.1264,202.55338496,Champion,Loyalty & Upsell,0,3.6,11,625,0.00014595843,0.999854,Low Risk,1158.3881902643245,0.51,VIP,Protect
76,12423.0,1,10,2622.39,0.021505376344086023,0.002150537634408602,0.7868237495746853,169.18645161290323,158.8226097814776,Champion,Loyalty & Upsell,0,2.8,10,465,0.000117708674,0.9998823,Low Risk,810.557990482476,0.54,VIP,Protect
77,12424.0,163,4,3340.03,0.01038961038961039,0.42337662337662335,0.6829108540319837,260.26207792207794,140.07319817844493,Lost,Loyalty & Upsell,0,4.23,3,385,0.00022234193,0.9997777,Low Risk,1018.42732085859,0.12,VIP,Protect
78,12425.0,78,2,1741.41,0.005405405405405406,0.21081081081081082,0.5150986730180334,141.1954054054054,101.42988750913075,Potential Loyalist,Loyalty & Upsell,0,4.11,2,370,0.00019875306,0.9998012,Low Risk,412.66194496365694,0.09,High,Protect
79,12426.0,195,2,1345.21,0.004273504273504274,0.4166666666666667,0.48029091527730516,86.23141025641026,40.30165598290598,Lost,Loyalty & Upsell,0,6.16,2,468,0.00034612787,0.9996539,Low Risk,215.62869803595817,0.06,High,Protect
80,12427.0,22,3,825.8,0.008595988538681949,0.06303724928366762,0.4731456277645458,70.98567335243553,56.51093176574905,Potential Loyalist,Loyalty & Upsell,0,11.63,3,349,0.0012759914,0.998724,Low Risk,271.92842499721723,0.18,High,Protect
81,12428.0,26,9,7956.46,0.03501945525291829,0.10116731517509728,0.8840251786321879,928.7696498054474,824.808517918515,Champion,Loyalty & Upsell,0,0.87,5,257,0.0011155263,0.9988845,Low Risk,1616.4345532888517,0.56,VIP,Protect
82,12429.0,9,8,6204.41,0.0148975791433892,0.01675977653631285,0.8128019734603606,346.61508379888267,330.805892450298,Champion,Loyalty & Upsell,0,3.52,6,537,0.00013351864,0.9998665,Low Risk,1518.8719771122421,0.27,VIP,Protect
83,12430.0,43,1,256.4,0.0,1.0,0.1616876488601565,0.0,-10.0,Potential Loyalist,Growth Nurture,0,0.0,1,0,0.57978207,0.42021793,Medium Risk,-1272.4048783031199,0.19,Low,Grow
84,12431.0,36,27,10432.22,0.041033434650455926,0.0547112462006079,0.9444794147669274,475.6331306990881,439.61064938424437,Champion,Loyalty & Upsell,0,1.67,16,658,0.00024559113,0.9997544,Low Risk,2167.8528290427416,0.93,VIP,Protect
85,12432.0,43,5,5059.32,0.03875968992248062,0.3333333333333333,0.8172252466825451,1176.5860465116277,774.3906976744186,Potential Loyalist,Loyalty & Upsell,0,1.2,2,129,0.00073537516,0.9992646,Low Risk,1605.1525384381823,0.32,VIP,Protect
86,12433.0,1,10,16794.14,0.02100840336134454,0.0021008403361344537,0.8846801633208574,1058.4542016806722,1046.2305583998304,Champion,Loyalty & Upsell,0,0.85,8,476,0.00024539966,0.9997546,Low Risk,5707.363805340272,0.48,VIP,Protect
87,12434.0,85,3,1103.43,0.010135135135135136,0.28716216216216217,0.5239452194624021,111.83412162162163,69.71959345325055,Potential Loyalist,Loyalty & Upsell,0,4.28,3,296,0.00096440245,0.9990356,Low Risk,399.5065879877689,0.17,High,Protect
88,12435.0,80,6,13925.93,0.0091324200913242,0.121765601217656,0.786959850289214,635.8872146118721,548.4580256180368,Potential Loyalist,Loyalty & Upsell,0,5.91,6,657,0.0002624199,0.99973756,Low Risk,3085.663733704898,0.21,VIP,Protect
89,12436.0,100,1,509.01,0.0,1.0,0.24862198026539636,0.0,-10.0,Lost,Growth Nurture,0,0.0,1,0,0.39949283,0.60050714,Low Risk,-844.1412685273211,0.12,Low,Grow
90,12437.0,2,39,12683.4,0.053061224489795916,0.0027210884353741495,0.9623086083701939,517.6897959183674,506.2811162015828,Champion,Loyalty & Upsell,0,1.28,20,735,0.00023580262,0.9997642,Low Risk,2660.065432461469,1.26,VIP,Protect
91,12438.0,14,2,2906.85,0.016,0.112,0.6302739026879891,697.644,609.507872,Potential Loyalist,Loyalty & Upsell,0,1.29,2,125,0.00062884693,0.9993712,Low Risk,2656.8828511349147,0.23,VIP,Protect
92,12439.0,683,2,1142.88,0.046511627906976744,15.883720930232558,0.5762249064307587,797.3581395348838,-11877.656030286642,Lost,Low-Cost Campaign,1,0.61,2,43,0.980806,0.019194007,High Risk,12.066916873874284,0.02,Mid,Low Priority Winback
93,12440.0,462,2,859.2,0.00784313725490196,1.811764705882353,0.4328428036747193,101.08235294117648,-92.05508650519032,Lost,Low-Cost Campaign,1,8.23,2,255,0.9333688,0.0666312,High Risk,88.64762674568527,0.05,Mid,Low Priority Winback
94,12441.0,367,1,173.55,0.0,1.0,0.12613133718952024,0.0,-10.0,Lost,Growth Nurture,0,0.0,1,0,0.5744426,0.42555737,Medium Risk,-325.54254800270877,0.05,Low,Grow
95,12442.0,3,1,172.06,0.0,1.0,0.12562095951003743,0.0,-10.0,Potential Loyalist,Growth Nurture,0,0.0,1,0,0.5744426,0.42555737,Medium Risk,-2004.8786204454516,0.3,Low,Grow
96,12443.0,732,1,485.31,0.0,1.0,0.24190200748553928,0.0,-10.0,Lost,Growth Nurture,1,0.0,1,0,0.40358773,0.5964123,Medium Risk,-176.96322500236568,0.03,Mid,Grow
97,12444.0,21,5,5005.46,0.03355704697986577,0.14093959731543623,0.8118662810479755,1007.8107382550336,855.7702986351966,Potential Loyalist,Loyalty & Upsell,0,0.85,5,149,0.0007053239,0.9992947,Low Risk,2597.4454273106717,0.58,VIP,Protect
98,12445.0,22,2,434.98,0.005025125628140704,0.05527638190954774,0.3275689009867302,32.78743718592965,20.975066286204893,Potential Loyalist,Growth Nurture,0,17.3,2,398,0.00024768515,0.99975234,Low Risk,81.29673793786552,0.1,Mid,Grow
99,12446.0,58,1,1002.3100000000001,0.0,1.0,0.3407451514120449,0.0,-10.0,Potential Loyalist,Growth Nurture,0,0.0,1,0,0.42431045,0.57568955,Medium Risk,-1128.867461315767,0.16,Low,Grow
100,12447.0,243,1,476.49,0.0,1.0,0.24088125212657366,0.0,-10.0,Lost,Growth Nurture,0,0.0,1,0,0.40358773,0.5964123,Medium Risk,-453.76609806664385,0.06,Low,Grow
101,12448.0,44,1,449.45,0.0,1.0,0.23314052398775095,0.0,-10.0,Potential Loyalist,Growth Nurture,0,0.0,1,0,0.4608096,0.5391904,Medium Risk,-1260.9409604836692,0.18,Low,Grow
102,12449.0,22,6,4835.89,0.014423076923076924,0.052884615384615384,0.7733838040149711,348.7420673076923,320.2989772096893,Potential Loyalist,Loyalty & Upsell,0,2.07,6,416,0.00012384499,0.99987614,Low Risk,1592.953845702867,0.33,VIP,Protect
103,12450.0,156,5,688.2,0.015723270440251572,0.49056603773584906,0.5387972099353522,64.9245283018868,23.074759700961195,Lost,Loyalty & Upsell,0,8.78,5,318,0.0007757033,0.9992243,Low Risk,189.89165671103035,0.24,High,Protect
104,12451.0,11,8,12669.88,0.015444015444015444,0.021235521235521235,0.842744130656686,733.7768339768339,708.1947004367854,Champion,Loyalty & Upsell,0,1.01,6,518,0.00022416232,0.9997758,Low Risk,3359.7644937886053,0.33,VIP,Protect
105,12452.0,17,2,430.57,0.0,1.0,0.2932034705682205,0.0,-10.0,Potential Loyalist,Growth Nurture,0,0.0,1,0,0.5734528,0.42654723,Medium Risk,-1687.9270825333165,0.25,Low,Grow
106,12453.0,134,1,707.09,0.0,1.0,0.2915787682885335,0.0,-10.0,Lost,Growth Nurture,0,0.0,1,0,0.38177633,0.61822367,Low Risk,-697.894642006657,0.1,Low,Grow
107,12454.0,56,5,16679.78,0.013736263736263736,0.15384615384615385,0.7998383804014971,1374.7071428571428,1153.213736263736,Potential Loyalist,Loyalty & Upsell,0,9.28,3,364,0.00017495756,0.99982506,Low Risk,4808.161849837397,0.28,VIP,Protect
108,12455.0,73,10,5879.95,0.015432098765432098,0.11265432098765432,0.827347737325621,272.2199074074074,231.5531585791038,Champion,Loyalty & Upsell,0,2.85,9,648,0.0001353325,0.99986464,Low Risk,986.0072029417778,0.36,VIP,Protect
109,12456.0,44,3,3181.04,0.014285714285714285,0.20952380952380953,0.6722949982987411,454.43428571428575,349.2194829931973,Potential Loyalist,Loyalty & Upsell,0,1.69,3,210,0.0005261475,0.99947387,Low Risk,1546.095267650429,0.24,VIP,Protect
110,12457.0,66,8,2995.91,0.021739130434782608,0.1793478260869565,0.7862453215379381,244.23179347826084,190.42935225661623,Champion,Loyalty & Upsell,0,4.4,4,368,0.00014907427,0.9998509,Low Risk,871.5253487664056,0.45,VIP,Protect
111,12458.0,71,4,1777.49,0.009615384615384616,0.17067307692307693,0.6123766587274584,128.184375,96.30675330528845,Potential Loyalist,Loyalty & Upsell,0,5.0,4,416,0.00028212686,0.9997179,Low Risk,519.6622836301774,0.19,High,Protect
112,12459.0,605,1,454.36,0.0,1.0,0.23509697175910174,0.0,-10.0,Lost,Growth Nurture,1,0.0,1,0,0.42190292,0.5780971,Medium Risk,-210.24778410594783,0.03,Low,Grow
113,12460.0,456,1,326.65,0.0,1.0,0.1888227288193263,0.0,-10.0,Lost,Growth Nurture,1,0.0,1,0,0.51144034,0.48855966,Medium Risk,-269.8080165946638,0.04,Low,Grow
114,12461.0,94,2,826.88,0.03333333333333333,1.5666666666666667,0.517752636951344,413.44,-244.28266666666667,Potential Loyalist,Loyalty & Upsell,0,1.76,2,60,0.007135326,0.99286467,Low Risk,240.28312565040957,0.2,High,Protect
